pair_id,phenomenon,model,total_surprisal_s,total_surprisal_cf,avg_surprisal_s,avg_surprisal_cf,delta_total_surprisal,delta_avg_surprisal,abs_delta_avg_surprisal,key_region_surprisal_s,key_region_surprisal_cf,delta_key_region_surprisal,key_region_count_s,key_region_count_cf
neg_000015,negation,gpt2,25.525156021118164,25.35413932800293,5.1050310134887695,4.225689888000488,-0.17101669311523438,-0.8793411254882812,0.8793411254882812,4.248074531555176,8.663850784301758,4.415776252746582,1,2
neg_000016,negation,gpt2,25.35413932800293,25.525156021118164,4.225689888000488,5.1050310134887695,0.17101669311523438,0.8793411254882812,0.8793411254882812,8.663850784301758,4.248074531555176,-4.415776252746582,2,1
neg_000017,negation,gpt2,30.081119537353516,28.661226272583008,5.013519763946533,4.094460964202881,-1.4198932647705078,-0.9190587997436523,0.9190587997436523,3.534803867340088,8.19786548614502,4.663061618804932,1,2
neg_000018,negation,gpt2,28.661226272583008,30.081119537353516,4.094460964202881,5.013519763946533,1.4198932647705078,0.9190587997436523,0.9190587997436523,8.19786548614502,3.534803867340088,-4.663061618804932,2,1
neg_000019,negation,gpt2,23.692598342895508,31.31169319152832,4.738519668579102,3.91396164894104,7.6190948486328125,-0.8245580196380615,0.8245580196380615,7.890185832977295,16.82196763716638,8.931781804189086,1,4
neg_000020,negation,gpt2,31.31169319152832,23.692598342895508,3.91396164894104,4.738519668579102,-7.6190948486328125,0.8245580196380615,0.8245580196380615,16.82196763716638,7.890185832977295,-8.931781804189086,4,1
neg_000021,negation,gpt2,20.35585594177246,27.134323120117188,4.071171283721924,4.5223870277404785,6.778467178344727,0.4512157440185547,0.4512157440185547,4.134838581085205,12.431041240692139,8.296202659606934,1,2
neg_000022,negation,gpt2,27.134323120117188,20.35585594177246,4.5223870277404785,4.071171283721924,-6.778467178344727,-0.4512157440185547,0.4512157440185547,12.431041240692139,4.134838581085205,-8.296202659606934,2,1
neg_000023,negation,gpt2,22.503005981445312,25.575590133666992,4.500601291656494,4.262598514556885,3.0725841522216797,-0.23800277709960938,0.23800277709960938,5.362954139709473,10.12399411201477,4.761039972305298,1,2
neg_000024,negation,gpt2,25.575590133666992,22.503005981445312,4.262598514556885,4.500601291656494,-3.0725841522216797,0.23800277709960938,0.23800277709960938,10.12399411201477,5.362954139709473,-4.761039972305298,2,1
neg_000025,negation,gpt2,24.948383331298828,28.81781768798828,4.989676475524902,4.802969455718994,3.869434356689453,-0.1867070198059082,0.1867070198059082,4.105996131896973,10.720598220825195,6.614602088928223,1,2
neg_000026,negation,gpt2,28.81781768798828,24.948383331298828,4.802969455718994,4.989676475524902,-3.869434356689453,0.1867070198059082,0.1867070198059082,10.720598220825195,4.105996131896973,-6.614602088928223,2,1
neg_000027,negation,gpt2,30.71703338623047,26.897523880004883,4.388147830963135,4.4829206466674805,-3.819509506225586,0.0947728157043457,0.0947728157043457,11.586804240942001,9.611683368682861,-1.97512087225914,3,2
neg_000028,negation,gpt2,26.897523880004883,30.71703338623047,4.4829206466674805,4.388147830963135,3.819509506225586,-0.0947728157043457,0.0947728157043457,9.611683368682861,11.586804240942001,1.97512087225914,2,3
neg_000029,negation,gpt2,21.512630462646484,29.00533103942871,4.302525997161865,4.834221839904785,7.492700576782227,0.5316958427429199,0.5316958427429199,2.799208164215088,12.602178573608398,9.80297040939331,1,2
neg_000030,negation,gpt2,29.00533103942871,21.512630462646484,4.834221839904785,4.302525997161865,-7.492700576782227,-0.5316958427429199,0.5316958427429199,12.602178573608398,2.799208164215088,-9.80297040939331,2,1
neg_000031,negation,gpt2,24.33059310913086,29.898351669311523,4.866118431091309,4.983058452606201,5.567758560180664,0.11694002151489258,0.11694002151489258,4.751763343811035,13.669512748718262,8.917749404907227,1,2
neg_000032,negation,gpt2,29.898351669311523,24.33059310913086,4.983058452606201,4.866118431091309,-5.567758560180664,-0.11694002151489258,0.11694002151489258,13.669512748718262,4.751763343811035,-8.917749404907227,2,1
neg_000033,negation,gpt2,23.16855239868164,25.497604370117188,4.6337103843688965,4.249600887298584,2.329051971435547,-0.3841094970703125,0.3841094970703125,3.1664443016052246,7.568673849105835,4.40222954750061,1,2
neg_000034,negation,gpt2,25.497604370117188,23.16855239868164,4.249600887298584,4.6337103843688965,-2.329051971435547,0.3841094970703125,0.3841094970703125,7.568673849105835,3.1664443016052246,-4.40222954750061,2,1
neg_000035,negation,gpt2,23.737709045410156,28.335268020629883,4.747541904449463,4.7225446701049805,4.597558975219727,-0.024997234344482422,0.024997234344482422,2.743638753890991,10.041003704071045,7.297364950180054,1,2
neg_000036,negation,gpt2,28.335268020629883,23.737709045410156,4.7225446701049805,4.747541904449463,-4.597558975219727,0.024997234344482422,0.024997234344482422,10.041003704071045,2.743638753890991,-7.297364950180054,2,1
neg_000037,negation,gpt2,27.366764068603516,31.91425895690918,3.9095377922058105,4.559179782867432,4.547494888305664,0.6496419906616211,0.6496419906616211,7.528440788737498,13.713418200612068,6.18497741187457,3,3
neg_000038,negation,gpt2,31.91425895690918,27.366764068603516,4.559179782867432,3.9095377922058105,-4.547494888305664,-0.6496419906616211,0.6496419906616211,13.713418200612068,7.528440788737498,-6.18497741187457,3,3
neg_000039,negation,gpt2,25.567684173583984,27.136499404907227,5.113536834716797,3.8766427040100098,1.5688152313232422,-1.236894130706787,1.236894130706787,9.486492156982422,12.015256077051163,2.528763920068741,1,3
neg_000040,negation,gpt2,27.136499404907227,25.567684173583984,3.8766427040100098,5.113536834716797,-1.5688152313232422,1.236894130706787,1.236894130706787,12.015256077051163,9.486492156982422,-2.528763920068741,3,1
neg_000041,negation,gpt2,25.539783477783203,32.12495803833008,5.107956886291504,5.354159832000732,6.585174560546875,0.24620294570922852,0.24620294570922852,4.751765251159668,12.614162921905518,7.86239767074585,1,2
neg_000042,negation,gpt2,32.12495803833008,25.539783477783203,5.354159832000732,5.107956886291504,-6.585174560546875,-0.24620294570922852,0.24620294570922852,12.614162921905518,4.751765251159668,-7.86239767074585,2,1
neg_000043,negation,gpt2,22.985380172729492,26.008758544921875,4.597075939178467,4.3347930908203125,3.023378372192383,-0.2622828483581543,0.2622828483581543,5.539738178253174,10.347488164901733,4.80774998664856,1,2
neg_000044,negation,gpt2,26.008758544921875,22.985380172729492,4.3347930908203125,4.597075939178467,-3.023378372192383,0.2622828483581543,0.2622828483581543,10.347488164901733,5.539738178253174,-4.80774998664856,2,1
neg_000045,negation,gpt2,22.124317169189453,28.875545501708984,4.424863338470459,4.812591075897217,6.751228332519531,0.3877277374267578,0.3877277374267578,6.246692180633545,14.335836410522461,8.089144229888916,1,2
neg_000046,negation,gpt2,28.875545501708984,22.124317169189453,4.812591075897217,4.424863338470459,-6.751228332519531,-0.3877277374267578,0.3877277374267578,14.335836410522461,6.246692180633545,-8.089144229888916,2,1
neg_000047,negation,gpt2,22.947628021240234,24.781064987182617,4.5895256996154785,4.1301774978637695,1.8334369659423828,-0.459348201751709,0.459348201751709,2.517693281173706,7.91682243347168,5.399129152297974,1,2
neg_000048,negation,gpt2,24.781064987182617,22.947628021240234,4.1301774978637695,4.5895256996154785,-1.8334369659423828,0.459348201751709,0.459348201751709,7.91682243347168,2.517693281173706,-5.399129152297974,2,1
neg_000049,negation,gpt2,21.88835906982422,25.306137084960938,4.377671718597412,3.6151623725891113,3.4177780151367188,-0.7625093460083008,0.7625093460083008,5.206409931182861,10.092466861009598,4.8860569298267365,1,3
neg_000050,negation,gpt2,25.306137084960938,21.88835906982422,3.6151623725891113,4.377671718597412,-3.4177780151367188,0.7625093460083008,0.7625093460083008,10.092466861009598,5.206409931182861,-4.8860569298267365,3,1
neg_000051,negation,gpt2,22.175283432006836,24.775991439819336,3.695880651473999,4.129332065582275,2.6007080078125,0.43345141410827637,0.43345141410827637,4.645071119070053,8.026942729949951,3.381871610879898,2,2
neg_000052,negation,gpt2,24.775991439819336,22.175283432006836,4.129332065582275,3.695880651473999,-2.6007080078125,-0.43345141410827637,0.43345141410827637,8.026942729949951,4.645071119070053,-3.381871610879898,2,2
neg_000053,negation,gpt2,25.028289794921875,25.84752655029297,5.005658149719238,4.307920932769775,0.8192367553710938,-0.6977372169494629,0.6977372169494629,1.2197407484054565,7.831774711608887,6.61203396320343,1,2
neg_000054,negation,gpt2,25.84752655029297,25.028289794921875,4.307920932769775,5.005658149719238,-0.8192367553710938,0.6977372169494629,0.6977372169494629,7.831774711608887,1.2197407484054565,-6.61203396320343,2,1
neg_000055,negation,gpt2,25.589139938354492,32.15251541137695,5.117827892303467,5.358752727508545,6.563375473022461,0.24092483520507812,0.24092483520507812,2.4635348320007324,14.335681438446045,11.872146606445312,1,2
neg_000056,negation,gpt2,32.15251541137695,25.589139938354492,5.358752727508545,5.117827892303467,-6.563375473022461,-0.24092483520507812,0.24092483520507812,14.335681438446045,2.4635348320007324,-11.872146606445312,2,1
neg_000057,negation,gpt2,26.953784942626953,30.637903213500977,3.8505406379699707,4.376843452453613,3.6841182708740234,0.5263028144836426,0.5263028144836426,6.351560682058334,11.854853630065918,5.503292948007584,2,2
neg_000058,negation,gpt2,30.637903213500977,26.953784942626953,4.376843452453613,3.8505406379699707,-3.6841182708740234,-0.5263028144836426,0.5263028144836426,11.854853630065918,6.351560682058334,-5.503292948007584,2,2
neg_000059,negation,gpt2,23.63874053955078,23.813749313354492,3.9397900104522705,3.9689581394195557,0.17500877380371094,0.029168128967285156,0.029168128967285156,5.33878718316555,6.819369554519653,1.480582371354103,2,2
neg_000060,negation,gpt2,23.813749313354492,23.63874053955078,3.9689581394195557,3.9397900104522705,-0.17500877380371094,-0.029168128967285156,0.029168128967285156,6.819369554519653,5.33878718316555,-1.480582371354103,2,2
neg_000061,negation,gpt2,21.908145904541016,28.01533317565918,4.38162899017334,4.669222354888916,6.107187271118164,0.28759336471557617,0.28759336471557617,1.4219622611999512,11.53631591796875,10.114353656768799,1,2
neg_000062,negation,gpt2,28.01533317565918,21.908145904541016,4.669222354888916,4.38162899017334,-6.107187271118164,-0.28759336471557617,0.28759336471557617,11.53631591796875,1.4219622611999512,-10.114353656768799,2,1
neg_000063,negation,gpt2,19.8631534576416,29.68680763244629,3.972630739212036,4.947801113128662,9.823654174804688,0.975170373916626,0.975170373916626,2.692723035812378,14.376121044158936,11.683398008346558,1,2
neg_000064,negation,gpt2,29.68680763244629,19.8631534576416,4.947801113128662,3.972630739212036,-9.823654174804688,-0.975170373916626,0.975170373916626,14.376121044158936,2.692723035812378,-11.683398008346558,2,1
neg_000065,negation,gpt2,20.877197265625,25.617990493774414,4.175439357757568,4.269665241241455,4.740793228149414,0.09422588348388672,0.09422588348388672,3.7189953327178955,9.841597080230713,6.122601747512817,1,2
neg_000066,negation,gpt2,25.617990493774414,20.877197265625,4.269665241241455,4.175439357757568,-4.740793228149414,-0.09422588348388672,0.09422588348388672,9.841597080230713,3.7189953327178955,-6.122601747512817,2,1
neg_000067,negation,gpt2,23.6043643951416,26.847986221313477,3.93406081199646,3.8354265689849854,3.243621826171875,-0.09863424301147461,0.09863424301147461,3.806130886077881,8.271214485168457,4.465083599090576,1,2
neg_000068,negation,gpt2,26.847986221313477,23.6043643951416,3.8354265689849854,3.93406081199646,-3.243621826171875,0.09863424301147461,0.09863424301147461,8.271214485168457,3.806130886077881,-4.465083599090576,2,1
neg_000069,negation,gpt2,27.065040588378906,27.79255485534668,4.510839939117432,3.970365047454834,0.7275142669677734,-0.5404748916625977,0.5404748916625977,6.009347915649414,7.957695245742798,1.9483473300933838,1,2
neg_000070,negation,gpt2,27.79255485534668,27.065040588378906,3.970365047454834,4.510839939117432,-0.7275142669677734,0.5404748916625977,0.5404748916625977,7.957695245742798,6.009347915649414,-1.9483473300933838,2,1
neg_000071,negation,gpt2,25.324005126953125,27.809429168701172,4.220667362213135,3.97277569770813,2.485424041748047,-0.24789166450500488,0.24789166450500488,3.562910795211792,8.113030195236206,4.550119400024414,1,2
neg_000072,negation,gpt2,27.809429168701172,25.324005126953125,3.97277569770813,4.220667362213135,-2.485424041748047,0.24789166450500488,0.24789166450500488,8.113030195236206,3.562910795211792,-4.550119400024414,2,1
neg_000073,negation,gpt2,23.720285415649414,25.741430282592773,4.7440571784973145,4.290238380432129,2.0211448669433594,-0.45381879806518555,0.45381879806518555,2.1420233249664307,9.075717449188232,6.933694124221802,1,2
neg_000074,negation,gpt2,25.741430282592773,23.720285415649414,4.290238380432129,4.7440571784973145,-2.0211448669433594,0.45381879806518555,0.45381879806518555,9.075717449188232,2.1420233249664307,-6.933694124221802,2,1
neg_000075,negation,gpt2,27.022632598876953,25.245811462402344,4.503772258758545,3.6065444946289062,-1.7768211364746094,-0.8972277641296387,0.8972277641296387,2.588977575302124,7.484702110290527,4.895724534988403,1,2
neg_000076,negation,gpt2,25.245811462402344,27.022632598876953,3.6065444946289062,4.503772258758545,1.7768211364746094,0.8972277641296387,0.8972277641296387,7.484702110290527,2.588977575302124,-4.895724534988403,2,1
neg_000077,negation,gpt2,30.031808853149414,33.73230743408203,6.006361961364746,5.622051239013672,3.700498580932617,-0.3843107223510742,0.3843107223510742,6.698380470275879,11.782628059387207,5.084247589111328,1,2
neg_000078,negation,gpt2,33.73230743408203,30.031808853149414,5.622051239013672,6.006361961364746,-3.700498580932617,0.3843107223510742,0.3843107223510742,11.782628059387207,6.698380470275879,-5.084247589111328,2,1
neg_000079,negation,gpt2,20.702919006347656,23.350082397460938,4.1405839920043945,3.8916804790496826,2.6471633911132812,-0.24890351295471191,0.24890351295471191,1.0459144115447998,7.69183087348938,6.64591646194458,1,2
neg_000080,negation,gpt2,23.350082397460938,20.702919006347656,3.8916804790496826,4.1405839920043945,-2.6471633911132812,0.24890351295471191,0.24890351295471191,7.69183087348938,1.0459144115447998,-6.64591646194458,2,1
neg_000081,negation,gpt2,22.67327308654785,24.721616744995117,4.53465461730957,4.120269298553467,2.0483436584472656,-0.4143853187561035,0.4143853187561035,2.560271978378296,8.200165033340454,5.639893054962158,1,2
neg_000082,negation,gpt2,24.721616744995117,22.67327308654785,4.120269298553467,4.53465461730957,-2.0483436584472656,0.4143853187561035,0.4143853187561035,8.200165033340454,2.560271978378296,-5.639893054962158,2,1
neg_000083,negation,gpt2,24.79583740234375,28.249637603759766,4.95916748046875,4.708272933959961,3.4538002014160156,-0.25089454650878906,0.25089454650878906,3.946425199508667,10.39603042602539,6.449605226516724,1,2
neg_000084,negation,gpt2,28.249637603759766,24.79583740234375,4.708272933959961,4.95916748046875,-3.4538002014160156,0.25089454650878906,0.25089454650878906,10.39603042602539,3.946425199508667,-6.449605226516724,2,1
neg_000085,negation,gpt2,22.87438201904297,30.153125762939453,4.574876308441162,5.0255208015441895,7.278743743896484,0.45064449310302734,0.45064449310302734,4.2510881423950195,12.78192138671875,8.53083324432373,1,2
neg_000086,negation,gpt2,30.153125762939453,22.87438201904297,5.0255208015441895,4.574876308441162,-7.278743743896484,-0.45064449310302734,0.45064449310302734,12.78192138671875,4.2510881423950195,-8.53083324432373,2,1
neg_000087,negation,gpt2,31.285667419433594,27.192626953125,6.257133483886719,4.5321044921875,-4.093040466308594,-1.7250289916992188,1.7250289916992188,10.377789497375488,10.543808221817017,0.16601872444152832,1,2
neg_000088,negation,gpt2,27.192626953125,31.285667419433594,4.5321044921875,6.257133483886719,4.093040466308594,1.7250289916992188,1.7250289916992188,10.543808221817017,10.377789497375488,-0.16601872444152832,2,1
neg_000089,negation,gpt2,23.07386589050293,24.03315544128418,4.614773273468018,4.005526065826416,0.95928955078125,-0.6092472076416016,0.6092472076416016,3.4547319412231445,7.124036073684692,3.669304132461548,1,2
neg_000090,negation,gpt2,24.03315544128418,23.07386589050293,4.005526065826416,4.614773273468018,-0.95928955078125,0.6092472076416016,0.6092472076416016,7.124036073684692,3.4547319412231445,-3.669304132461548,2,1
neg_000091,negation,gpt2,21.85268211364746,25.423994064331055,4.3705363273620605,4.237332344055176,3.5713119506835938,-0.13320398330688477,0.13320398330688477,5.379091262817383,10.182431697845459,4.803340435028076,1,2
neg_000092,negation,gpt2,25.423994064331055,21.85268211364746,4.237332344055176,4.3705363273620605,-3.5713119506835938,0.13320398330688477,0.13320398330688477,10.182431697845459,5.379091262817383,-4.803340435028076,2,1
neg_000093,negation,gpt2,23.929275512695312,25.897172927856445,4.785855293273926,4.316195487976074,1.9678974151611328,-0.46965980529785156,0.46965980529785156,1.581547498703003,8.75694751739502,7.175400018692017,1,2
neg_000094,negation,gpt2,25.897172927856445,23.929275512695312,4.316195487976074,4.785855293273926,-1.9678974151611328,0.46965980529785156,0.46965980529785156,8.75694751739502,1.581547498703003,-7.175400018692017,2,1
neg_000095,negation,gpt2,24.377042770385742,27.756864547729492,4.87540864944458,3.965266466140747,3.37982177734375,-0.910142183303833,0.910142183303833,4.824821949005127,10.539475657045841,5.714653708040714,1,3
neg_000096,negation,gpt2,27.756864547729492,24.377042770385742,3.965266466140747,4.87540864944458,-3.37982177734375,0.910142183303833,0.910142183303833,10.539475657045841,4.824821949005127,-5.714653708040714,3,1
neg_000097,negation,gpt2,29.323383331298828,27.056392669677734,5.864676475524902,4.509398937225342,-2.2669906616210938,-1.3552775382995605,1.3552775382995605,7.402332305908203,9.089087963104248,1.686755657196045,1,2
neg_000098,negation,gpt2,27.056392669677734,29.323383331298828,4.509398937225342,5.864676475524902,2.2669906616210938,1.3552775382995605,1.3552775382995605,9.089087963104248,7.402332305908203,-1.686755657196045,2,1
neg_000099,negation,gpt2,23.47472381591797,23.900808334350586,4.694944858551025,3.9834680557250977,0.4260845184326172,-0.7114768028259277,0.7114768028259277,3.2722067832946777,7.3084540367126465,4.036247253417969,1,2
neg_000100,negation,gpt2,23.900808334350586,23.47472381591797,3.9834680557250977,4.694944858551025,-0.4260845184326172,0.7114768028259277,0.7114768028259277,7.3084540367126465,3.2722067832946777,-4.036247253417969,2,1
neg_000101,negation,gpt2,23.979427337646484,26.75634765625,4.7958855628967285,3.8223354816436768,2.7769203186035156,-0.9735500812530518,0.9735500812530518,5.591079235076904,10.417767018079758,4.826687783002853,1,3
neg_000102,negation,gpt2,26.75634765625,23.979427337646484,3.8223354816436768,4.7958855628967285,-2.7769203186035156,0.9735500812530518,0.9735500812530518,10.417767018079758,5.591079235076904,-4.826687783002853,3,1
neg_000103,negation,gpt2,26.51287841796875,28.01559829711914,5.302575588226318,4.669266223907471,1.5027198791503906,-0.6333093643188477,0.6333093643188477,7.047008991241455,10.244425058364868,3.197416067123413,1,2
neg_000104,negation,gpt2,28.01559829711914,26.51287841796875,4.669266223907471,5.302575588226318,-1.5027198791503906,0.6333093643188477,0.6333093643188477,10.244425058364868,7.047008991241455,-3.197416067123413,2,1
neg_000105,negation,gpt2,28.782371520996094,29.748220443725586,5.756474494934082,4.95803689956665,0.9658489227294922,-0.7984375953674316,0.7984375953674316,9.1070556640625,11.765360832214355,2.6583051681518555,1,2
neg_000106,negation,gpt2,29.748220443725586,28.782371520996094,4.95803689956665,5.756474494934082,-0.9658489227294922,0.7984375953674316,0.7984375953674316,11.765360832214355,9.1070556640625,-2.6583051681518555,2,1
neg_000107,negation,gpt2,24.99846839904785,28.207788467407227,4.166411399841309,4.701298236846924,3.209320068359375,0.5348868370056152,0.5348868370056152,6.452281624078751,10.028234481811523,3.575952857732773,2,2
neg_000108,negation,gpt2,28.207788467407227,24.99846839904785,4.701298236846924,4.166411399841309,-3.209320068359375,-0.5348868370056152,0.5348868370056152,10.028234481811523,6.452281624078751,-3.575952857732773,2,2
neg_000109,negation,gpt2,22.07805061340332,23.90687370300293,4.415610313415527,3.9844789505004883,1.8288230895996094,-0.43113136291503906,0.43113136291503906,5.447882652282715,8.51809549331665,3.0702128410339355,1,2
neg_000110,negation,gpt2,23.90687370300293,22.07805061340332,3.9844789505004883,4.415610313415527,-1.8288230895996094,0.43113136291503906,0.43113136291503906,8.51809549331665,5.447882652282715,-3.0702128410339355,2,1
neg_000111,negation,gpt2,26.644001007080078,28.573917388916016,4.440666675567627,4.081988334655762,1.9299163818359375,-0.35867834091186523,0.35867834091186523,3.093184232711792,9.41243028640747,6.319246053695679,1,2
neg_000112,negation,gpt2,28.573917388916016,26.644001007080078,4.081988334655762,4.440666675567627,-1.9299163818359375,0.35867834091186523,0.35867834091186523,9.41243028640747,3.093184232711792,-6.319246053695679,2,1
neg_000113,negation,gpt2,24.640493392944336,29.380958557128906,4.106749057769775,4.197279930114746,4.74046516418457,0.0905308723449707,0.0905308723449707,4.215799331665039,10.149885892868042,5.934086561203003,1,2
neg_000114,negation,gpt2,29.380958557128906,24.640493392944336,4.197279930114746,4.106749057769775,-4.74046516418457,-0.0905308723449707,0.0905308723449707,10.149885892868042,4.215799331665039,-5.934086561203003,2,1
neg_000115,negation,gpt2,29.833118438720703,35.282569885253906,4.97218656539917,5.040367126464844,5.449451446533203,0.06818056106567383,0.06818056106567383,7.136204719543457,14.300258159637451,7.164053440093994,1,2
neg_000116,negation,gpt2,35.282569885253906,29.833118438720703,5.040367126464844,4.97218656539917,-5.449451446533203,-0.06818056106567383,0.06818056106567383,14.300258159637451,7.136204719543457,-7.164053440093994,2,1
neg_000117,negation,gpt2,27.132972717285156,30.98122787475586,4.522161960601807,4.425889492034912,3.848255157470703,-0.09627246856689453,0.09627246856689453,5.4606194496154785,10.361649751663208,4.9010303020477295,1,2
neg_000118,negation,gpt2,30.98122787475586,27.132972717285156,4.425889492034912,4.522161960601807,-3.848255157470703,0.09627246856689453,0.09627246856689453,10.361649751663208,5.4606194496154785,-4.9010303020477295,2,1
neg_000119,negation,gpt2,24.81597137451172,28.032995223999023,4.963194370269775,4.672165870666504,3.2170238494873047,-0.2910284996032715,0.2910284996032715,2.823967456817627,11.021732330322266,8.197764873504639,1,2
neg_000120,negation,gpt2,28.032995223999023,24.81597137451172,4.672165870666504,4.963194370269775,-3.2170238494873047,0.2910284996032715,0.2910284996032715,11.021732330322266,2.823967456817627,-8.197764873504639,2,1
neg_000121,negation,gpt2,26.099212646484375,29.934223175048828,5.219842433929443,4.989037036895752,3.835010528564453,-0.2308053970336914,0.2308053970336914,3.334240674972534,11.618438720703125,8.28419804573059,1,2
neg_000122,negation,gpt2,29.934223175048828,26.099212646484375,4.989037036895752,5.219842433929443,-3.835010528564453,0.2308053970336914,0.2308053970336914,11.618438720703125,3.334240674972534,-8.28419804573059,2,1
neg_000123,negation,gpt2,27.869976043701172,27.25071144104004,5.573995113372803,4.54178524017334,-0.6192646026611328,-1.032209873199463,1.032209873199463,7.95518684387207,11.263995170593262,3.3088083267211914,1,2
neg_000124,negation,gpt2,27.25071144104004,27.869976043701172,4.54178524017334,5.573995113372803,0.6192646026611328,1.032209873199463,1.032209873199463,11.263995170593262,7.95518684387207,-3.3088083267211914,2,1
neg_000125,negation,gpt2,23.332759857177734,29.878990173339844,4.6665520668029785,4.979831695556641,6.546230316162109,0.3132796287536621,0.3132796287536621,2.6896281242370605,10.844619512557983,8.154991388320923,1,2
neg_000126,negation,gpt2,29.878990173339844,23.332759857177734,4.979831695556641,4.6665520668029785,-6.546230316162109,-0.3132796287536621,0.3132796287536621,10.844619512557983,2.6896281242370605,-8.154991388320923,2,1
neg_000127,negation,gpt2,23.400774002075195,28.93573760986328,4.680154800415039,4.822622776031494,5.534963607788086,0.14246797561645508,0.14246797561645508,3.3735008239746094,11.544418334960938,8.170917510986328,1,2
neg_000128,negation,gpt2,28.93573760986328,23.400774002075195,4.822622776031494,4.680154800415039,-5.534963607788086,-0.14246797561645508,0.14246797561645508,11.544418334960938,3.3735008239746094,-8.170917510986328,2,1
neg_000129,negation,gpt2,27.864545822143555,30.185487747192383,4.6440911293029785,4.3122124671936035,2.320941925048828,-0.331878662109375,0.331878662109375,7.723666191101074,11.456737756729126,3.7330715656280518,1,2
neg_000130,negation,gpt2,30.185487747192383,27.864545822143555,4.3122124671936035,4.6440911293029785,-2.320941925048828,0.331878662109375,0.331878662109375,11.456737756729126,7.723666191101074,-3.7330715656280518,2,1
neg_000131,negation,gpt2,24.65976333618164,29.08121109008789,4.931952476501465,4.846868515014648,4.42144775390625,-0.0850839614868164,0.0850839614868164,5.132266998291016,10.804495334625244,5.6722283363342285,1,2
neg_000132,negation,gpt2,29.08121109008789,24.65976333618164,4.846868515014648,4.931952476501465,-4.42144775390625,0.0850839614868164,0.0850839614868164,10.804495334625244,5.132266998291016,-5.6722283363342285,2,1
neg_000133,negation,gpt2,22.457603454589844,25.342655181884766,4.491520881652832,4.223775863647461,2.885051727294922,-0.2677450180053711,0.2677450180053711,2.1977505683898926,8.01407527923584,5.816324710845947,1,2
