pair_id,phenomenon,model,total_surprisal_s,total_surprisal_cf,avg_surprisal_s,avg_surprisal_cf,delta_total_surprisal,delta_avg_surprisal,abs_delta_avg_surprisal,key_region_surprisal_s,key_region_surprisal_cf,delta_key_region_surprisal,key_region_count_s,key_region_count_cf
neg_000083,negation,gpt2,33.0084228515625,33.23834228515625,6.6016845703125,4.7483344078063965,0.22991943359375,-1.8533501625061035,1.8533501625061035,9.287126541137695,7.131450027227402,-2.1556765139102936,1,2
neg_000084,negation,gpt2,37.970359802246094,34.78205871582031,5.424336910247803,6.956411838531494,-3.1883010864257812,1.5320749282836914,1.5320749282836914,8.330393105745316,9.461240768432617,1.1308476626873016,2,1
neg_000085,negation,gpt2,33.73189926147461,36.10075378417969,6.746379852294922,5.15725040435791,2.368854522705078,-1.5891294479370117,1.5891294479370117,8.418514251708984,9.17294830083847,0.7544340491294861,1,2
neg_000086,negation,gpt2,33.8097038269043,33.52418518066406,4.829957485198975,6.704836845397949,-0.2855186462402344,1.8748793601989746,1.8748793601989746,8.670945048332214,10.251504898071289,1.5805598497390747,2,1
neg_000087,negation,gpt2,30.544174194335938,34.9049186706543,6.108834743499756,4.986416816711426,4.360744476318359,-1.12241792678833,1.12241792678833,7.663871765136719,8.472102642059326,0.8082308769226074,1,2
neg_000088,negation,gpt2,35.92325210571289,31.391271591186523,5.131893157958984,6.278254508972168,-4.531980514526367,1.1463613510131836,1.1463613510131836,9.116313815116882,8.14478874206543,-0.9715250730514526,2,1
neg_000089,negation,gpt2,32.9017219543457,37.6046257019043,6.580344200134277,5.372089385986328,4.702903747558594,-1.2082548141479492,1.2082548141479492,9.639241218566895,8.53247657418251,-1.1067646443843842,1,2
neg_000090,negation,gpt2,38.35088348388672,35.50905227661133,5.478697776794434,7.101810455322266,-2.8418312072753906,1.623112678527832,1.623112678527832,7.6436275243759155,9.503538131713867,1.8599106073379517,2,1
neg_000091,negation,gpt2,30.808120727539062,34.999366760253906,6.161623954772949,4.999909400939941,4.191246032714844,-1.1617145538330078,1.1617145538330078,7.78102970123291,8.737738609313965,0.9567089080810547,1,2
neg_000092,negation,gpt2,34.74937057495117,33.13898468017578,4.964195728302002,6.6277971267700195,-1.6103858947753906,1.6636013984680176,1.6636013984680176,8.956910192966461,10.111456871032715,1.1545466780662537,2,1
neg_000093,negation,gpt2,28.844837188720703,32.081336975097656,5.768967628479004,4.583048343658447,3.236499786376953,-1.1859192848205566,1.1859192848205566,9.121910095214844,7.981953144073486,-1.1399569511413574,1,2
neg_000094,negation,gpt2,30.781776428222656,28.646015167236328,4.397396564483643,5.729203224182129,-2.135761260986328,1.3318066596984863,1.3318066596984863,8.712473183870316,10.249433517456055,1.5369603335857391,2,1
neg_000095,negation,gpt2,32.649436950683594,37.432899475097656,6.5298871994018555,5.347557067871094,4.7834625244140625,-1.1823301315307617,1.1823301315307617,8.916788101196289,9.394226908683777,0.4774388074874878,1,2
neg_000096,negation,gpt2,37.36964416503906,34.816471099853516,5.338520526885986,6.96329402923584,-2.553173065185547,1.6247735023498535,1.6247735023498535,6.968974441289902,10.042848587036133,3.073874145746231,2,1
neg_000097,negation,gpt2,32.25557327270508,34.856929779052734,6.451114654541016,4.9795613288879395,2.6013565063476562,-1.4715533256530762,1.4715533256530762,9.65096378326416,8.28122615814209,-1.3697376251220703,1,2
neg_000098,negation,gpt2,34.58192825317383,31.229190826416016,4.9402756690979,6.245838165283203,-3.3527374267578125,1.3055624961853027,1.3055624961853027,8.16159737110138,7.124917984008789,-1.0366793870925903,2,1
neg_000099,negation,gpt2,28.80722427368164,32.244781494140625,5.761445045471191,4.6063971519470215,3.4375572204589844,-1.15504789352417,1.15504789352417,8.900016784667969,7.755436420440674,-1.144580364227295,1,2
neg_000100,negation,gpt2,36.50056076049805,33.43746566772461,5.2143659591674805,6.687493324279785,-3.0630950927734375,1.4731273651123047,1.4731273651123047,9.148937225341797,10.184194564819336,1.035257339477539,2,1
