model,phenomenon,layer,metric,n,spearman_rho,spearman_p,spearman_ci_lo,spearman_ci_hi,pearson_r,pearson_p,pearson_ci_lo,pearson_ci_hi,spearman_q,pearson_q
google/gemma-3-4b-it,negation,16,delta_l2,1500,0.06496752527560049,0.011844522793486623,0.01197736749554005,0.11945505606137534,0.08313686042128732,0.0012695620238543147,0.02261684767207423,0.13889681650711755,0.016257188147922815,0.0018229608547651697
google/gemma-3-4b-it,negation,16,delta_token_aligned,1500,-0.09952040904903287,0.00011302400560306033,-0.14708254149123365,-0.052698620953595225,-0.044678951438109446,0.08366072162654974,-0.08738758948246989,-0.03140360817238938,0.0002244448338216801,0.0890684488799769
google/gemma-3-4b-it,negation,17,delta_cos,1500,-0.02221621979715652,0.3898886549192056,-0.07214718831776727,0.02070820288703871,0.08233533032506338,0.0014148941261846858,0.022715391753171794,0.12934349228179945,0.43493555130429307,0.001990805805686995
google/gemma-3-4b-it,negation,17,delta_frob,1500,-0.028174058951061193,0.27550025689322105,-0.07809415698006328,0.01734774656185992,0.057790683398793244,0.02520616728785071,0.0008699507927230417,0.1084329495312746,0.3148574364493955,0.029407195169159163
google/gemma-3-4b-it,negation,17,delta_l2,1500,0.034798554308540994,0.17797165861716496,-0.015167563195529487,0.0870977594493765,0.07482574642253302,0.0037359343808735586,0.01915638749949124,0.1264215234742043,0.20845277660187403,0.005026094169039816
google/gemma-3-4b-it,negation,17,delta_token_aligned,1500,-0.10247020242488711,7.013870191759283e-05,-0.15318628863101294,-0.05402145811989913,-0.04503761799552719,0.08120616121243458,-0.09535214271783098,-0.031830786976860065,0.0001465584816188507,0.08779044455398333
google/gemma-3-4b-it,negation,18,delta_cos,1500,-0.054342552103947526,0.03533672471193454,-0.10268937315340898,-0.007645659299619866,0.05915780624680296,0.02194787421853767,-0.00583471505285442,0.10758550104916906,0.046019920555077545,0.02603985076775656
google/gemma-3-4b-it,negation,18,delta_frob,1500,-0.062448523908120904,0.015564701733117053,-0.11528997387853893,-0.01809574169038515,0.03180448678309633,0.21829779899057944,-0.030784141229211748,0.08411537384375734,0.021053702827404708,0.2214615352078342
google/gemma-3-4b-it,negation,18,delta_l2,1500,0.06388037667622522,0.013340733998540926,0.016460111819866882,0.11154679838166683,0.1111818089212385,1.589900464088167e-05,0.056536979699287025,0.16001749831597784,0.01822149033947053,2.987732415736153e-05
google/gemma-3-4b-it,negation,18,delta_token_aligned,1500,-0.10564295092361439,4.138658935586218e-05,-0.15328143541502864,-0.05345843618452715,-0.045920369173423486,0.07541313214775713,-0.1058149867875852,-0.03272239591683111,8.778973499728341e-05,0.08234723426015282
google/gemma-3-4b-it,negation,19,delta_cos,1500,-0.06631179200191438,0.010201262468796757,-0.11622634115218898,-0.018264025673466664,0.044070193478780606,0.0879639027319331,-0.024762404828570214,0.09325419514570338,0.014070706853512768,0.0929429915658161
google/gemma-3-4b-it,negation,19,delta_frob,1500,-0.0509687377222004,0.0484217909258141,-0.10389995503249928,-0.008569868994111156,0.03329298208270319,0.1974975480285756,-0.030863083565958942,0.08496212674778128,0.06107252909562138,0.20330629944118078
google/gemma-3-4b-it,negation,19,delta_l2,1500,0.03474234798639642,0.178673808515892,-0.014416402928321956,0.08313128967373073,0.07979772652790003,0.001982046871324136,0.028627656771687618,0.12993543773557947,0.20845277660187403,0.002747391702825535
google/gemma-3-4b-it,negation,19,delta_token_aligned,1500,-0.11051530329279159,1.788201467511624e-05,-0.15615782074651216,-0.06182965853477991,-0.04775767819348441,0.06443469689117447,-0.10426310967819341,-0.03445719795064491,4.037874281477861e-05,0.07103037452570413
google/gemma-3-4b-it,negation,20,delta_cos,1500,-0.04462107188709467,0.08406239149816122,-0.09726822194095537,0.0018476650531241128,0.058835609137862524,0.02268086775947638,-0.0056699350816239134,0.10948933569488756,0.10233682443254409,0.026790505930021954
google/gemma-3-4b-it,negation,20,delta_frob,1500,-0.01929695875014889,0.4551755490486748,-0.07243375043655917,0.02509884573079232,0.0507339359522111,0.049467038560819805,-0.012051123599206775,0.10023319891164979,0.4959111040219025,0.05518235377302608
google/gemma-3-4b-it,negation,20,delta_l2,1500,0.039729037740511536,0.12404287133791762,-0.006539483143518471,0.0878080290662207,0.08904270615079732,0.000555223834994692,0.036361163903906854,0.14086192145165488,0.14745936168971005,0.0008358208268737299
google/gemma-3-4b-it,negation,20,delta_token_aligned,1500,-0.10914408174694747,2.272644589642311e-05,-0.15496250517291646,-0.061799755526964824,-0.050250627969152716,0.051678128932326726,-0.10306020208319219,-0.036714674744061634,5.050321310316247e-05,0.05742014325814081
google/gemma-3-4b-it,negation,21,delta_cos,1500,-0.02020189722982829,0.4343064726421214,-0.07130386928998017,0.02282944251682476,0.056507334033039064,0.028637285951240193,-0.011491548566520819,0.10675016062916873,0.47688553858742744,0.032997695746285
google/gemma-3-4b-it,negation,21,delta_frob,1500,0.008237084865928652,0.7499082246129559,-0.04584856975550515,0.05237613573707582,0.054275367062562765,0.0355644131228271,-0.009112689147820655,0.1049501744974368,0.7635429196059187,0.04047981981459995
google/gemma-3-4b-it,negation,21,delta_l2,1500,0.04444476523513819,0.08529553431473784,-0.002707523719930268,0.09322582514074412,0.07974105732340243,0.001996813490611848,0.02628003271734868,0.13181294547870565,0.10338852644210647,0.0027542255042922043
