model,phenomenon,layer,metric,spearman_ci_lo,spearman_ci_hi,pearson_ci_lo,pearson_ci_hi
google/gemma-3-4b-it,negation,19,delta_frob,-0.10389995503249928,-0.008569868994111156,-0.030863083565958942,0.08496212674778128
google/gemma-3-4b-it,negation,19,delta_l2,-0.014416402928321956,0.08313128967373073,0.028627656771687618,0.12993543773557947
google/gemma-3-4b-it,negation,19,delta_token_aligned,-0.15615782074651216,-0.06182965853477991,-0.10426310967819341,-0.03445719795064491
google/gemma-3-4b-it,negation,20,delta_cos,-0.09726822194095537,0.0018476650531241128,-0.0056699350816239134,0.10948933569488756
google/gemma-3-4b-it,negation,20,delta_frob,-0.07243375043655917,0.02509884573079232,-0.012051123599206775,0.10023319891164979
google/gemma-3-4b-it,negation,20,delta_l2,-0.006539483143518471,0.0878080290662207,0.036361163903906854,0.14086192145165488
google/gemma-3-4b-it,negation,20,delta_token_aligned,-0.15496250517291646,-0.061799755526964824,-0.10306020208319219,-0.036714674744061634
google/gemma-3-4b-it,negation,21,delta_cos,-0.07130386928998017,0.02282944251682476,-0.011491548566520819,0.10675016062916873
google/gemma-3-4b-it,negation,21,delta_frob,-0.04584856975550515,0.05237613573707582,-0.009112689147820655,0.1049501744974368
google/gemma-3-4b-it,negation,21,delta_l2,-0.002707523719930268,0.09322582514074412,0.02628003271734868,0.13181294547870565
google/gemma-3-4b-it,negation,21,delta_token_aligned,-0.1397899888407564,-0.04714825134957396,-0.1069435342197545,-0.03733859747135628
google/gemma-3-4b-it,negation,22,delta_cos,-0.04499334692806205,0.0492370818031902,0.0021368629651506753,0.11632321472179917
google/gemma-3-4b-it,negation,22,delta_frob,-0.03224718190024474,0.06512577032290938,0.0002450900467276194,0.11377955256711783
google/gemma-3-4b-it,negation,22,delta_l2,0.030844607798866056,0.12223857670706709,0.04947915072734164,0.1510231457943592
google/gemma-3-4b-it,negation,22,delta_token_aligned,-0.12460783984262307,-0.031859546901788556,-0.10106255987947803,-0.04358412958686614
google/gemma-3-4b-it,negation,23,delta_cos,-0.05324506572815417,0.0410525462779723,0.0009233368383261039,0.12041273616874526
