model,phenomenon,layer,metric,n,spearman_rho,spearman_p,spearman_ci_lo,spearman_ci_hi,pearson_r,pearson_p,pearson_ci_lo,pearson_ci_hi,spearman_q,pearson_q
bert-base-uncased,negation,10,delta_token_aligned,30,-0.040048948962917386,0.8335737413523707,-0.40423236478957164,0.33035677158360044,-0.08343917687146533,0.6611240933553159,-0.3796439203216999,0.23143521801352768,1.0,1.0
bert-base-uncased,negation,11,delta_cos,30,-0.2251640908359577,0.23157644869823085,-0.5211798050911932,0.15282655056057243,-0.1412304581673048,0.45661931423303265,-0.41020530153882173,0.18754745017945654,1.0,1.0
bert-base-uncased,negation,11,delta_frob,30,-0.19957726233187162,0.2903452132041372,-0.49032149491702265,0.15477492123895867,-0.13311479572132914,0.4831472374812608,-0.40092553145409016,0.18129324500049876,1.0,1.0
bert-base-uncased,negation,11,delta_l2,30,-0.06096340008799646,0.7489533718730653,-0.39275634450289315,0.3071507385372251,-0.07748270061738437,0.6840300166955667,-0.3365875670184305,0.2579730413772104,1.0,1.0
bert-base-uncased,negation,11,delta_token_aligned,30,0.020024474481458693,0.9163532230804167,-0.36029530562622214,0.3435510007807827,-0.043980440319446354,0.8174962752558312,-0.32463450260183774,0.2730206870972993,1.0,1.0
bert-base-uncased,negation,12,delta_cos,30,-0.002669929930861159,0.9888280567860187,-0.37281079932424166,0.36247197129146047,-0.06632699396366278,0.7276636577429357,-0.36473342516082435,0.27012841896956197,1.0,1.0
bert-base-uncased,negation,12,delta_frob,30,0.022249416090509653,0.9070969612523143,-0.3872934241018731,0.40883660486226897,-0.04254354778953806,0.8233642602539794,-0.3628817960382254,0.3042673024312065,1.0,1.0
bert-base-uncased,negation,12,delta_l2,30,-0.09967738408548325,0.6002331610325539,-0.4003607106836263,0.2679454384093843,-0.11724779630582156,0.5372089818217707,-0.3740077559211394,0.2036354827848691,1.0,1.0
bert-base-uncased,negation,12,delta_token_aligned,30,0.037824007353866415,0.8427021020471643,-0.34744478998003014,0.4168754895233683,0.009537791705270342,0.9601049579095183,-0.2937201532953178,0.35989673007000356,1.0,1.0
bert-base-uncased,role_reversal,0,delta_cos,30,-0.1748804104714059,0.35532542138797285,-0.5153678631684243,0.23579723090665433,-0.14028883888396135,0.45965692405231284,-0.484231350052375,0.22171275049467987,1.0,1.0
bert-base-uncased,role_reversal,0,delta_frob,30,0.05651351686989453,0.7667553948869329,-0.3208836582072538,0.42508009807307656,0.08477287476232954,0.6560352448983588,-0.2501735428859554,0.38123058254535086,1.0,1.0
bert-base-uncased,role_reversal,0,delta_l2,30,-0.20903831101321926,0.26760170926915827,-0.5634492679533427,0.21584497669653863,-0.10594572484762384,0.5773884478602632,-0.4358069882538128,0.24449982024142583,1.0,1.0
bert-base-uncased,role_reversal,0,delta_token_aligned,30,0.08225304285847462,0.6656623793979488,-0.32189243532349154,0.48193909049652617,0.15299663250333412,0.41957552147825516,-0.23160682845892122,0.5152195770571508,1.0,1.0
bert-base-uncased,role_reversal,1,delta_cos,30,-0.08766269939660805,0.6450607271094639,-0.4639448262495937,0.3303250286846025,-0.0766779434014531,0.687146486001643,-0.4049259395692998,0.20945221149757595,1.0,1.0
bert-base-uncased,role_reversal,1,delta_frob,30,-0.046946267950975375,0.8054152802567802,-0.44760617852369317,0.38113635650469574,-0.02337923196849001,0.902401157158313,-0.3677776476564967,0.27000738895855825,1.0,1.0
bert-base-uncased,role_reversal,1,delta_l2,30,-0.17643786959774158,0.35098925517258794,-0.526061111231377,0.2554858934169277,-0.08276041346350735,0.6637196922196519,-0.3838033089919145,0.19297047416201782,1.0,1.0
bert-base-uncased,role_reversal,1,delta_token_aligned,30,-0.08677272275298767,0.6484328933492479,-0.3627795376052851,0.25365572678020615,-0.08622031414809328,0.6505294359138687,-0.3262204493186863,0.1840208848888984,1.0,1.0
bert-base-uncased,role_reversal,2,delta_cos,30,-0.14662365203645863,0.4394283684827476,-0.5274363071402305,0.28011620122183556,-0.09725140932728471,0.6091769530067364,-0.49889590779075754,0.2615432555248088,1.0,1.0
bert-base-uncased,role_reversal,2,delta_frob,30,-0.1041272673035852,0.5839757805454321,-0.47835401690823065,0.34708344637531496,-0.05180844882492118,0.7857055422624744,-0.4070131338335625,0.2957188265046701,1.0,1.0
bert-base-uncased,role_reversal,2,delta_l2,30,-0.14595616955374333,0.44153673219372574,-0.5471640183617074,0.29280222280255264,-0.06885110561133065,0.7177119563122537,-0.46598065516769194,0.25015046663461843,1.0,1.0
bert-base-uncased,role_reversal,2,delta_token_aligned,30,-0.0453888088246397,0.8117541415360113,-0.4062723636482759,0.2992314120727841,-0.05045350658807793,0.7911855678874584,-0.3530956261500937,0.2377850658532423,1.0,1.0
bert-base-uncased,role_reversal,3,delta_cos,30,-0.028256758434947266,0.8821678769391691,-0.4233038996405875,0.4505002233139786,-0.011060348134860131,0.9537426352381473,-0.402785053695054,0.34094989667117676,1.0,1.0
bert-base-uncased,role_reversal,3,delta_frob,30,-0.14217376881835672,0.45358697477268345,-0.51888599780885,0.296994413407821,-0.13201812392563658,0.4867915650286229,-0.4638760284554395,0.15697530849630276,1.0,1.0
bert-base-uncased,role_reversal,3,delta_l2,30,0.0015574591263356758,0.993482900316354,-0.39415437340718107,0.44340989659059254,0.023879830850796206,0.9003215621098747,-0.3565443809714573,0.33542836579249136,1.0,1.0
bert-base-uncased,role_reversal,3,delta_token_aligned,30,0.15485593598994724,0.41387895251280715,-0.25619446082381325,0.5205800529433815,0.14941657045665113,0.43066595589024764,-0.25772282708800726,0.5248450221210276,1.0,1.0
bert-base-uncased,role_reversal,4,delta_cos,30,-0.07030815484601051,0.7119877412336804,-0.48309006272880173,0.33224743887048297,0.02401467110752294,0.8997615167715107,-0.41552270600088903,0.4001752082947021,1.0,1.0
bert-base-uncased,role_reversal,4,delta_frob,30,-0.1352764498302987,0.47600510515530564,-0.5355020037643079,0.31215446224783955,-0.0990892269186305,0.6023963489112757,-0.49379519392099186,0.26004937985183385,1.0,1.0
bert-base-uncased,role_reversal,4,delta_l2,30,0.007564801470773283,0.9683530312465239,-0.4221425313701046,0.38079295061461055,0.0586381056173676,0.7582407150375668,-0.3414930881932193,0.38961406789716835,1.0,1.0
bert-base-uncased,role_reversal,4,delta_token_aligned,30,-0.046056291307354995,0.8090360336264105,-0.3787726248930844,0.31608545447687414,-0.06125885969538901,0.7477757221390927,-0.38686891704941045,0.21513996750678183,1.0,1.0
bert-base-uncased,role_reversal,5,delta_cos,30,-0.019801980320553594,0.9172794590535034,-0.45463208420045514,0.3966815642458098,0.0026820256131724336,0.9887774472665849,-0.41618634303432217,0.3593861941719959,1.0,1.0
bert-base-uncased,role_reversal,5,delta_frob,30,-0.05584603438717924,0.7694360108030299,-0.45525970443266917,0.35949164510766995,-0.07819782785613553,0.6812649051791931,-0.4669150827225437,0.3144819200513638,1.0,1.0
bert-base-uncased,role_reversal,5,delta_l2,30,0.025141840182275912,0.895081804800858,-0.4020566767604567,0.4132414938982823,0.055785511753289045,0.7696791996297218,-0.32578188783507833,0.3756419657628121,1.0,1.0
