pair_id,phenomenon,model,dataset_path,layer,pooling,delta_cos,sim_frob,delta_frob,delta_l2,delta_token_aligned,token_count_s,token_count_cf,length_delta,lexical_jaccard,edit_distance,split,template_id
neg_000002,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,8,mean_non_special,0.0872078537940979,0.911426345973733,0.08857365402626705,5.887637138366699,0.04740823805332184,7,5,2,0.42857142857142855,10,train,neg_aux_not_v01
neg_000002,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,9,mean_non_special,0.09514349699020386,0.9036631706828175,0.09633682931718246,5.605027198791504,0.05421420931816101,7,5,2,0.42857142857142855,10,train,neg_aux_not_v01
neg_000002,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,10,mean_non_special,0.08882683515548706,0.9101497585063705,0.08985024149362952,6.1408305168151855,0.07410149276256561,7,5,2,0.42857142857142855,10,train,neg_aux_not_v01
neg_000002,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,11,mean_non_special,0.0809406042098999,0.917663100660193,0.08233689933980703,5.903589248657227,0.08665992319583893,7,5,2,0.42857142857142855,10,train,neg_aux_not_v01
neg_000002,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,12,mean_non_special,0.11050587892532349,0.8729825015239697,0.12701749847603028,4.7469482421875,0.13685373961925507,7,5,2,0.42857142857142855,10,train,neg_aux_not_v01
neg_000003,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,0,mean_non_special,0.13117945194244385,0.8842345263828096,0.11576547361719036,3.998015880584717,0.045867711305618286,5,7,2,0.42857142857142855,9,dev,neg_aux_not_v01
neg_000003,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,1,mean_non_special,0.12163132429122925,0.8932855242845844,0.10671447571541559,5.091524124145508,0.04472588002681732,5,7,2,0.42857142857142855,9,dev,neg_aux_not_v01
neg_000003,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,2,mean_non_special,0.1036420464515686,0.9077916831135677,0.09220831688643227,5.499195575714111,0.03323885798454285,5,7,2,0.42857142857142855,9,dev,neg_aux_not_v01
neg_000003,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,3,mean_non_special,0.09437865018844604,0.9149230714723351,0.08507692852766491,5.102964401245117,0.03142338991165161,5,7,2,0.42857142857142855,9,dev,neg_aux_not_v01
neg_000003,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,4,mean_non_special,0.06857341527938843,0.9286641223198291,0.07133587768017091,5.02304220199585,0.026605993509292603,5,7,2,0.42857142857142855,9,dev,neg_aux_not_v01
neg_000003,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,5,mean_non_special,0.06364226341247559,0.9329747401672207,0.0670252598327793,5.2458176612854,0.03371444344520569,5,7,2,0.42857142857142855,9,dev,neg_aux_not_v01
neg_000003,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,6,mean_non_special,0.05914658308029175,0.9351592722563257,0.06484072774367433,5.269857883453369,0.0349687784910202,5,7,2,0.42857142857142855,9,dev,neg_aux_not_v01
neg_000003,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,7,mean_non_special,0.06132674217224121,0.9339186845115073,0.06608131548849272,5.201414585113525,0.034737780690193176,5,7,2,0.42857142857142855,9,dev,neg_aux_not_v01
neg_000003,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,8,mean_non_special,0.06174826622009277,0.9357547767698993,0.06424522323010073,4.965124607086182,0.03352043032646179,5,7,2,0.42857142857142855,9,dev,neg_aux_not_v01
neg_000003,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,9,mean_non_special,0.07481801509857178,0.9238880764823427,0.07611192351765728,4.7905683517456055,0.04411342740058899,5,7,2,0.42857142857142855,9,dev,neg_aux_not_v01
neg_000003,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,10,mean_non_special,0.07723164558410645,0.9241743152872128,0.07582568471278717,5.519199848175049,0.04779063165187836,5,7,2,0.42857142857142855,9,dev,neg_aux_not_v01
neg_000003,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,11,mean_non_special,0.07420080900192261,0.9288424491163414,0.0711575508836586,5.32063102722168,0.05352267622947693,5,7,2,0.42857142857142855,9,dev,neg_aux_not_v01
neg_000003,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,12,mean_non_special,0.10133320093154907,0.8955401269887443,0.1044598730112557,4.420632362365723,0.05741821229457855,5,7,2,0.42857142857142855,9,dev,neg_aux_not_v01
neg_000004,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,0,mean_non_special,0.1441953182220459,0.8783955398139807,0.12160446018601934,4.256956577301025,0.041235074400901794,7,5,2,0.42857142857142855,9,train,neg_aux_not_v01
neg_000004,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,1,mean_non_special,0.14854055643081665,0.8789579246709361,0.12104207532906386,5.581417083740234,0.04995228350162506,7,5,2,0.42857142857142855,9,train,neg_aux_not_v01
neg_000004,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,2,mean_non_special,0.10849505662918091,0.9021586781210402,0.09784132187895977,5.591052532196045,0.04069364070892334,7,5,2,0.42857142857142855,9,train,neg_aux_not_v01
neg_000004,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,3,mean_non_special,0.11009109020233154,0.90472602601874,0.09527397398126003,5.513900279998779,0.040466055274009705,7,5,2,0.42857142857142855,9,train,neg_aux_not_v01
neg_000004,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,4,mean_non_special,0.08654451370239258,0.9154109376634137,0.08458906233658625,5.749210357666016,0.040523380041122437,7,5,2,0.42857142857142855,9,train,neg_aux_not_v01
neg_000004,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,5,mean_non_special,0.09079474210739136,0.9102645750024283,0.0897354249975717,6.359838485717773,0.04845605790615082,7,5,2,0.42857142857142855,9,train,neg_aux_not_v01
neg_000004,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,6,mean_non_special,0.10079818964004517,0.897571745879576,0.102428254120424,6.989354133605957,0.06765496730804443,7,5,2,0.42857142857142855,9,train,neg_aux_not_v01
neg_000004,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,7,mean_non_special,0.11383610963821411,0.8847024802269684,0.1152975197730316,7.220773220062256,0.077506884932518,7,5,2,0.42857142857142855,9,train,neg_aux_not_v01
neg_000004,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,8,mean_non_special,0.12862807512283325,0.8687648371422404,0.1312351628577596,7.144678592681885,0.09158258140087128,7,5,2,0.42857142857142855,9,train,neg_aux_not_v01
neg_000004,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,9,mean_non_special,0.18422698974609375,0.816951281892494,0.183048718107506,7.4289445877075195,0.13002990186214447,7,5,2,0.42857142857142855,9,train,neg_aux_not_v01
neg_000004,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,10,mean_non_special,0.19572889804840088,0.8119848520442207,0.18801514795577934,8.335503578186035,0.14165180921554565,7,5,2,0.42857142857142855,9,train,neg_aux_not_v01
neg_000004,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,11,mean_non_special,0.16464602947235107,0.841447787829112,0.158552212170888,7.574448585510254,0.13877955079078674,7,5,2,0.42857142857142855,9,train,neg_aux_not_v01
neg_000004,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,12,mean_non_special,0.2124093770980835,0.7848204362299586,0.21517956377004144,6.4551615715026855,0.15706771612167358,7,5,2,0.42857142857142855,9,train,neg_aux_not_v01
neg_000005,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,0,mean_non_special,0.16951435804367065,0.8655697098824525,0.13443029011754748,4.493557929992676,0.04153260588645935,5,7,2,0.42857142857142855,10,train,neg_aux_not_v01
neg_000005,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,1,mean_non_special,0.16997963190078735,0.8623611274988504,0.1376388725011496,5.876196384429932,0.05282364785671234,5,7,2,0.42857142857142855,10,train,neg_aux_not_v01
neg_000005,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,2,mean_non_special,0.13102442026138306,0.8878899349223313,0.11211006507766874,6.070935249328613,0.04391482472419739,5,7,2,0.42857142857142855,10,train,neg_aux_not_v01
neg_000005,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,3,mean_non_special,0.11926889419555664,0.8958442883919469,0.10415571160805315,5.646329402923584,0.04359881579875946,5,7,2,0.42857142857142855,10,train,neg_aux_not_v01
neg_000005,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,4,mean_non_special,0.08578735589981079,0.9144213703510728,0.08557862964892715,5.606507301330566,0.04177837073802948,5,7,2,0.42857142857142855,10,train,neg_aux_not_v01
neg_000005,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,5,mean_non_special,0.08024364709854126,0.9205434610726179,0.07945653892738214,5.917099475860596,0.042897388339042664,5,7,2,0.42857142857142855,10,train,neg_aux_not_v01
neg_000005,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,6,mean_non_special,0.08061373233795166,0.9184475098963855,0.08155249010361454,6.122009754180908,0.046488940715789795,5,7,2,0.42857142857142855,10,train,neg_aux_not_v01
neg_000005,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,7,mean_non_special,0.08903294801712036,0.910298943590012,0.08970105640998804,6.2506022453308105,0.05010880529880524,5,7,2,0.42857142857142855,10,train,neg_aux_not_v01
neg_000005,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,8,mean_non_special,0.09561026096343994,0.9033468777546002,0.09665312224539979,6.163837432861328,0.053104713559150696,5,7,2,0.42857142857142855,10,train,neg_aux_not_v01
neg_000005,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,9,mean_non_special,0.12182199954986572,0.8780795376290903,0.1219204623709097,6.195016860961914,0.07265004515647888,5,7,2,0.42857142857142855,10,train,neg_aux_not_v01
neg_000005,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,10,mean_non_special,0.1269475817680359,0.8757684640798385,0.12423153592016145,6.855508804321289,0.08382377028465271,5,7,2,0.42857142857142855,10,train,neg_aux_not_v01
neg_000005,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,11,mean_non_special,0.1133430004119873,0.8892805826659311,0.11071941733406887,6.249788761138916,0.08543659746646881,5,7,2,0.42857142857142855,10,train,neg_aux_not_v01
neg_000005,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,12,mean_non_special,0.13657748699188232,0.8562004954654663,0.14379950453453372,5.373147010803223,0.10550878942012787,5,7,2,0.42857142857142855,10,train,neg_aux_not_v01
neg_000006,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,0,mean_non_special,0.14426571130752563,0.8713586076022081,0.12864139239779193,4.347314834594727,0.04134668409824371,7,5,2,0.42857142857142855,9,test,neg_aux_not_v01
neg_000006,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,1,mean_non_special,0.13439011573791504,0.8787695981627986,0.12123040183720135,5.57000207901001,0.05051779747009277,7,5,2,0.42857142857142855,9,test,neg_aux_not_v01
neg_000006,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,2,mean_non_special,0.10453230142593384,0.901575834392052,0.09842416560794798,5.6348419189453125,0.04146398603916168,7,5,2,0.42857142857142855,9,test,neg_aux_not_v01
neg_000006,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,3,mean_non_special,0.10929566621780396,0.89826670117217,0.10173329882783,5.567231178283691,0.04763984680175781,7,5,2,0.42857142857142855,9,test,neg_aux_not_v01
neg_000006,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,4,mean_non_special,0.0849044919013977,0.9103937880431917,0.08960621195680829,5.697793006896973,0.05579899251461029,7,5,2,0.42857142857142855,9,test,neg_aux_not_v01
neg_000006,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,5,mean_non_special,0.09092462062835693,0.9073666685856742,0.09263333141432584,6.376213550567627,0.06796412169933319,7,5,2,0.42857142857142855,9,test,neg_aux_not_v01
neg_000006,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,6,mean_non_special,0.0930975079536438,0.9034038926876458,0.09659610731235424,6.726327419281006,0.0776745080947876,7,5,2,0.42857142857142855,9,test,neg_aux_not_v01
neg_000006,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,7,mean_non_special,0.09846967458724976,0.8993146642043641,0.10068533579563588,6.737740993499756,0.08367234468460083,7,5,2,0.42857142857142855,9,test,neg_aux_not_v01
neg_000006,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,8,mean_non_special,0.10711610317230225,0.8904639167907683,0.1095360832092317,6.734029293060303,0.10259400308132172,7,5,2,0.42857142857142855,9,test,neg_aux_not_v01
neg_000006,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,9,mean_non_special,0.13216716051101685,0.865269083163775,0.13473091683622496,6.62743616104126,0.1295938342809677,7,5,2,0.42857142857142855,9,test,neg_aux_not_v01
neg_000006,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,10,mean_non_special,0.13768351078033447,0.8611254162305522,0.13887458376944783,7.567906856536865,0.1535649597644806,7,5,2,0.42857142857142855,9,test,neg_aux_not_v01
neg_000006,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,11,mean_non_special,0.1277438998222351,0.8725172459609798,0.1274827540390202,7.140039920806885,0.14853134751319885,7,5,2,0.42857142857142855,9,test,neg_aux_not_v01
neg_000006,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,12,mean_non_special,0.15816110372543335,0.8294423358427111,0.1705576641572889,6.3126325607299805,0.19359545409679413,7,5,2,0.42857142857142855,9,test,neg_aux_not_v01
neg_000007,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,0,mean_non_special,0.1286231279373169,0.887545100691579,0.11245489930842101,3.992469310760498,0.043065816164016724,5,7,2,0.42857142857142855,9,train,neg_aux_not_v01
neg_000007,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,1,mean_non_special,0.12765300273895264,0.8914718160310706,0.10852818396892938,5.188429355621338,0.04554291069507599,5,7,2,0.42857142857142855,9,train,neg_aux_not_v01
neg_000007,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,2,mean_non_special,0.10536700487136841,0.9081750562155301,0.09182494378446993,5.574590682983398,0.03279873728752136,5,7,2,0.42857142857142855,9,train,neg_aux_not_v01
neg_000007,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,3,mean_non_special,0.09712380170822144,0.9142342047843732,0.08576579521562677,5.172673225402832,0.032090961933135986,5,7,2,0.42857142857142855,9,train,neg_aux_not_v01
neg_000007,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,4,mean_non_special,0.07039237022399902,0.928501101263552,0.07149889873644799,5.112522125244141,0.028972357511520386,5,7,2,0.42857142857142855,9,train,neg_aux_not_v01
neg_000007,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,5,mean_non_special,0.06650573015213013,0.9321515183461736,0.0678484816538264,5.449594497680664,0.036769479513168335,5,7,2,0.42857142857142855,9,train,neg_aux_not_v01
neg_000007,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,6,mean_non_special,0.06547445058822632,0.9309375982357464,0.0690624017642536,5.650033473968506,0.04173819720745087,5,7,2,0.42857142857142855,9,train,neg_aux_not_v01
neg_000007,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,7,mean_non_special,0.06962156295776367,0.9276071134314416,0.07239288656855836,5.6389594078063965,0.041852355003356934,5,7,2,0.42857142857142855,9,train,neg_aux_not_v01
neg_000007,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,8,mean_non_special,0.07322061061859131,0.924672833766347,0.07532716623365299,5.558885097503662,0.04883788526058197,5,7,2,0.42857142857142855,9,train,neg_aux_not_v01
neg_000007,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,9,mean_non_special,0.08756089210510254,0.9110039813978555,0.08899601860214446,5.446140766143799,0.06473316252231598,5,7,2,0.42857142857142855,9,train,neg_aux_not_v01
neg_000007,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,10,mean_non_special,0.08316272497177124,0.9179345195465166,0.08206548045348339,5.884678363800049,0.06914836168289185,5,7,2,0.42857142857142855,9,train,neg_aux_not_v01
neg_000007,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,11,mean_non_special,0.08030951023101807,0.9229320361955047,0.07706796380449532,5.787110805511475,0.06844525039196014,5,7,2,0.42857142857142855,9,train,neg_aux_not_v01
neg_000007,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,12,mean_non_special,0.11092829704284668,0.8838093188042112,0.11619068119578879,4.709675312042236,0.08526265621185303,5,7,2,0.42857142857142855,9,train,neg_aux_not_v01
neg_000008,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,0,mean_non_special,0.14124321937561035,0.8778372475747008,0.12216275242529917,4.1106133460998535,0.04321148991584778,7,5,2,0.42857142857142855,10,test,neg_aux_not_v01
neg_000008,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,1,mean_non_special,0.13035708665847778,0.8863064651583485,0.11369353484165146,5.1364946365356445,0.04878327250480652,7,5,2,0.42857142857142855,10,test,neg_aux_not_v01
neg_000008,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,2,mean_non_special,0.10157692432403564,0.9089673868774484,0.09103261312255162,5.33514404296875,0.035954639315605164,7,5,2,0.42857142857142855,10,test,neg_aux_not_v01
neg_000008,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,3,mean_non_special,0.09778869152069092,0.9127716676418477,0.0872283323581523,5.054963111877441,0.033900290727615356,7,5,2,0.42857142857142855,10,test,neg_aux_not_v01
neg_000008,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,4,mean_non_special,0.07054990530014038,0.927537241213127,0.07246275878687303,5.115958213806152,0.03139752149581909,7,5,2,0.42857142857142855,10,test,neg_aux_not_v01
neg_000008,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,5,mean_non_special,0.07257038354873657,0.9271934976613725,0.07280650233862751,5.710915565490723,0.03648774325847626,7,5,2,0.42857142857142855,10,test,neg_aux_not_v01
neg_000008,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,6,mean_non_special,0.07158273458480835,0.9259163228558289,0.07408367714417108,5.91007137298584,0.04173099994659424,7,5,2,0.42857142857142855,10,test,neg_aux_not_v01
neg_000008,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,7,mean_non_special,0.07168859243392944,0.925602599942299,0.07439740005770101,5.776268482208252,0.04337620735168457,7,5,2,0.42857142857142855,10,test,neg_aux_not_v01
neg_000008,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,8,mean_non_special,0.07069903612136841,0.92590188576971,0.07409811423029,5.460018157958984,0.044990479946136475,7,5,2,0.42857142857142855,10,test,neg_aux_not_v01
neg_000008,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,9,mean_non_special,0.09334242343902588,0.9044825434193314,0.09551745658066857,5.980698585510254,0.06520228087902069,7,5,2,0.42857142857142855,10,test,neg_aux_not_v01
neg_000008,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,10,mean_non_special,0.08544081449508667,0.9128976229267943,0.08710237707320567,6.489673137664795,0.07315127551555634,7,5,2,0.42857142857142855,10,test,neg_aux_not_v01
neg_000008,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,11,mean_non_special,0.08185791969299316,0.9157180843347754,0.08428191566522458,6.758283615112305,0.10344502329826355,7,5,2,0.42857142857142855,10,test,neg_aux_not_v01
neg_000008,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,12,mean_non_special,0.12185198068618774,0.8677942254873964,0.13220577451260362,5.0673956871032715,0.13893544673919678,7,5,2,0.42857142857142855,10,test,neg_aux_not_v01
neg_000009,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,0,mean_non_special,0.15826600790023804,0.8697661837607096,0.13023381623929042,4.354267597198486,0.043211519718170166,5,7,2,0.42857142857142855,9,train,neg_aux_not_v01
neg_000009,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,1,mean_non_special,0.14412444829940796,0.8745683714774247,0.12543162852257528,5.564432621002197,0.05022557079792023,5,7,2,0.42857142857142855,9,train,neg_aux_not_v01
neg_000009,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,2,mean_non_special,0.10124397277832031,0.9043603771084381,0.09563962289156192,5.492995738983154,0.03449329733848572,5,7,2,0.42857142857142855,9,train,neg_aux_not_v01
neg_000009,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,3,mean_non_special,0.10446280241012573,0.9047757481926303,0.09522425180736971,5.408050060272217,0.034805089235305786,5,7,2,0.42857142857142855,9,train,neg_aux_not_v01
neg_000009,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,4,mean_non_special,0.07786113023757935,0.9181752679748291,0.08182473202517093,5.405168056488037,0.03459389507770538,5,7,2,0.42857142857142855,9,train,neg_aux_not_v01
neg_000009,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,5,mean_non_special,0.07672017812728882,0.9209898822866324,0.07901011771336763,5.814560413360596,0.03990621864795685,5,7,2,0.42857142857142855,9,train,neg_aux_not_v01
neg_000009,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,6,mean_non_special,0.07879900932312012,0.917076205350572,0.082923794649428,6.090263366699219,0.0452970415353775,5,7,2,0.42857142857142855,9,train,neg_aux_not_v01
neg_000009,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,7,mean_non_special,0.08413940668106079,0.9142383499947566,0.08576165000524338,6.144804000854492,0.045431479811668396,5,7,2,0.42857142857142855,9,train,neg_aux_not_v01
neg_000009,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,8,mean_non_special,0.08543336391448975,0.913136512933261,0.08686348706673896,5.927685260772705,0.05164903402328491,5,7,2,0.42857142857142855,9,train,neg_aux_not_v01
neg_000009,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,9,mean_non_special,0.10140502452850342,0.8991084702160701,0.1008915297839299,5.979892730712891,0.06803135573863983,5,7,2,0.42857142857142855,9,train,neg_aux_not_v01
neg_000009,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,10,mean_non_special,0.09515911340713501,0.9029686336207513,0.0970313663792487,6.515379905700684,0.08443351089954376,5,7,2,0.42857142857142855,9,train,neg_aux_not_v01
neg_000009,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,11,mean_non_special,0.08422935009002686,0.9130834938647846,0.0869165061352154,6.043853282928467,0.09980180859565735,5,7,2,0.42857142857142855,9,train,neg_aux_not_v01
neg_000009,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,12,mean_non_special,0.10711580514907837,0.8806946780651598,0.11930532193484022,5.0604753494262695,0.12153090536594391,5,7,2,0.42857142857142855,9,train,neg_aux_not_v01
neg_000010,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,0,mean_non_special,0.14585769176483154,0.8788000254555483,0.12119997454445175,4.173624038696289,0.04321150481700897,7,5,2,0.42857142857142855,9,train,neg_aux_not_v01
neg_000010,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,1,mean_non_special,0.1428370475769043,0.8815330504099134,0.11846694959008663,5.482039451599121,0.052609339356422424,7,5,2,0.42857142857142855,9,train,neg_aux_not_v01
neg_000010,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,2,mean_non_special,0.1063273549079895,0.9055027182184843,0.09449728178151573,5.559106826782227,0.04212859272956848,7,5,2,0.42857142857142855,9,train,neg_aux_not_v01
neg_000010,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,3,mean_non_special,0.10707175731658936,0.9080977513129421,0.09190224868705787,5.426166534423828,0.0417221337556839,7,5,2,0.42857142857142855,9,train,neg_aux_not_v01
neg_000010,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,4,mean_non_special,0.07879459857940674,0.9213409657042257,0.07865903429577425,5.538223743438721,0.039299383759498596,7,5,2,0.42857142857142855,9,train,neg_aux_not_v01
neg_000010,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,5,mean_non_special,0.0748865008354187,0.9257138015253378,0.07428619847466222,5.838022232055664,0.040528059005737305,7,5,2,0.42857142857142855,9,train,neg_aux_not_v01
neg_000010,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,6,mean_non_special,0.07537347078323364,0.9220964350427454,0.07790356495725459,6.114936351776123,0.05053572356700897,7,5,2,0.42857142857142855,9,train,neg_aux_not_v01
neg_000010,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,7,mean_non_special,0.0801311731338501,0.9179697413966628,0.08203025860333724,6.146157741546631,0.051964595913887024,7,5,2,0.42857142857142855,9,train,neg_aux_not_v01
neg_000010,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,8,mean_non_special,0.08716803789138794,0.9112305647173249,0.08876943528267511,6.064168930053711,0.05669645965099335,7,5,2,0.42857142857142855,9,train,neg_aux_not_v01
neg_000010,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,9,mean_non_special,0.11380988359451294,0.8855136045420158,0.11448639545798422,6.305544853210449,0.07678262889385223,7,5,2,0.42857142857142855,9,train,neg_aux_not_v01
neg_000010,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,10,mean_non_special,0.10275322198867798,0.893185357361827,0.10681464263817297,6.7946062088012695,0.10701680183410645,7,5,2,0.42857142857142855,9,train,neg_aux_not_v01
neg_000010,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,11,mean_non_special,0.09576612710952759,0.9014672978111082,0.09853270218889176,6.662632942199707,0.12539418041706085,7,5,2,0.42857142857142855,9,train,neg_aux_not_v01
neg_000010,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,12,mean_non_special,0.13138622045516968,0.8532823756632975,0.14671762433670255,5.2665815353393555,0.184973806142807,7,5,2,0.42857142857142855,9,train,neg_aux_not_v01
neg_000011,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,0,mean_non_special,0.16374343633651733,0.8724965458134788,0.1275034541865212,4.506437301635742,0.044977620244026184,5,7,2,0.42857142857142855,10,train,neg_aux_not_v01
neg_000011,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,1,mean_non_special,0.12209522724151611,0.8933850303950029,0.10661496960499706,5.419742584228516,0.050128862261772156,5,7,2,0.42857142857142855,10,train,neg_aux_not_v01
neg_000011,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,2,mean_non_special,0.10440981388092041,0.9080434679626647,0.09195653203733534,5.8471269607543945,0.036982640624046326,5,7,2,0.42857142857142855,10,train,neg_aux_not_v01
neg_000011,negation,bert-base-uncased,data/css_pairs/neg_pilot_100.jsonl,3,mean_non_special,0.0986175537109375,0.9122299774583156,0.08777002254168442,5.4319610595703125,0.03763602674007416,5,7,2,0.42857142857142855,10,train,neg_aux_not_v01
